Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR)
231;9;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;130,65;Yes;107,60981;-6,91474;5249,4
232;10;Bandung;High End;No;Yes;No;No;No;No;Pulsa;94,705;Yes;107,60981;-6,91474;4145,7
233;1;Bandung;High End;No;No;No;No;No;No;Pulsa;95,615;Yes;107,60981;-6,91474;5679,7
234;3;Bandung;High End;No;Yes;No;No;No;No;Pulsa;103,22;Yes;107,60981;-6,91474;4551,3
235;13;Bandung;High End;No;Yes;Yes;No;No;No;Pulsa;105,495;Yes;107,60981;-6,91474;6247,8
236;4;Bandung;High End;No;No;No;No;No;Yes;Pulsa;109,98;Yes;107,60981;-6,91474;3207,1
237;6;Bandung;High End;Yes;No;No;No;No;No;Pulsa;102,765;Yes;107,60981;-6,91474;4241,9
238;3;Bandung;High End;No;No;No;No;No;No;Debit;96,72;Yes;107,60981;-6,91474;2670,2
239;35;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;128,765;Yes;107,60981;-6,91474;2696,2
240;2;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;58,435;Yes;107,60981;-6,91474;7670
241;1;Bandung;Mid End;No;No;No;No;No;No;Credit;58,11;Yes;107,60981;-6,91474;4810
242;1;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,41;Yes;107,60981;-6,91474;4642,3
243;8;Bandung;High End;Yes;No;No;Yes;Yes;Yes;Credit;130,39;Yes;107,60981;-6,91474;6609,2
244;7;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;25,025;Yes;107,60981;-6,91474;5835,7
245;2;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;124,8;Yes;107,60981;-6,91474;4408,3
246;1;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;117,715;Yes;107,60981;-6,91474;3415,1
247;44;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;39,455;Yes;107,60981;-6,91474;6277,7
248;71;Bandung;High End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;140,465;Yes;107,60981;-6,91474;6760
249;1;Bandung;High End;No;No;No;No;No;No;Pulsa;90,87;Yes;107,60981;-6,91474;6977,1
250;62;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;134,875;Yes;107,60981;-6,91474;6567,6
251;1;Bandung;High End;No;No;No;No;No;Yes;Pulsa;112,58;Yes;107,60981;-6,91474;6796,4
252;33;Bandung;High End;No;Yes;No;No;No;No;Debit;104,78;Yes;107,60981;-6,91474;4681,3
253;35;Bandung;High End;No;Yes;No;Yes;No;No;Credit;110,89;Yes;107,60981;-6,91474;3191,5
254;34;Bandung;High End;No;No;No;No;No;No;Credit;91;Yes;107,60981;-6,91474;3013,4
255;4;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;122,59;Yes;107,60981;-6,91474;7044,7
256;7;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;123,955;Yes;107,60981;-6,91474;4000,1
257;27;Bandung;High End;No;No;No;No;No;No;Pulsa;98,15;Yes;107,60981;-6,91474;3090,1
258;18;Bandung;High End;No;No;No;Yes;No;Yes;Pulsa;117,13;Yes;107,60981;-6,91474;5538
259;2;Bandung;High End;No;No;No;No;No;No;Pulsa;89,635;Yes;107,60981;-6,91474;6792,5
260;32;Bandung;High End;Yes;No;No;No;Yes;Yes;Credit;129,415;Yes;107,60981;-6,91474;6533,8
261;18;Bandung;Mid End;No;No;Yes;No;No;Yes;Pulsa;74,685;Yes;107,60981;-6,91474;3885,7
262;12;Bandung;Mid End;No;No;No;No;No;Yes;Credit;69,745;Yes;107,60981;-6,91474;3373,5
263;8;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;130,78;Yes;107,60981;-6,91474;7677,8
264;26;Bandung;High End;No;No;No;No;Yes;No;Pulsa;108,875;Yes;107,60981;-6,91474;3125,2
265;3;Bandung;High End;Yes;No;No;Yes;Yes;No;Digital Wallet;114,79;Yes;107,60981;-6,91474;5831,8
266;8;Bandung;High End;No;No;Yes;No;Yes;Yes;Pulsa;119,73;Yes;107,60981;-6,91474;7360,6
267;38;Bandung;High End;Yes;Yes;No;No;No;No;Pulsa;103,285;Yes;107,60981;-6,91474;3126,5
268;14;Bandung;High End;No;No;No;No;Yes;Yes;Credit;117,585;Yes;107,60981;-6,91474;6210,1
269;32;Bandung;High End;No;No;No;No;No;No;Debit;90,675;Yes;107,60981;-6,91474;3062,8
270;1;Bandung;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,545;Yes;107,60981;-6,91474;7645,3
271;12;Bandung;Mid End;No;No;Yes;Yes;No;Yes;Pulsa;56,745;Yes;107,60981;-6,91474;3168,1
272;5;Bandung;Mid End;No;No;Yes;No;No;Yes;Pulsa;51,35;Yes;107,60981;-6,91474;3721,9
273;40;Bandung;High End;No;No;No;No;Yes;Yes;Debit;126,23;Yes;107,60981;-6,91474;4028,7
274;5;Bandung;High End;No;No;No;No;No;Yes;Pulsa;104;Yes;107,60981;-6,91474;5118,1
275;10;Bandung;High End;Yes;No;No;No;Yes;No;Digital Wallet;110,11;Yes;107,60981;-6,91474;7391,8
276;2;Bandung;High End;No;No;No;No;Yes;Yes;Debit;116,415;Yes;107,60981;-6,91474;5006,3
277;23;Bandung;High End;No;No;No;Yes;Yes;No;Pulsa;117,78;Yes;107,60981;-6,91474;5666,7
278;23;Bandung;High End;Yes;No;No;No;Yes;No;Debit;117,065;Yes;107,60981;-6,91474;6045
279;49;Bandung;High End;No;Yes;No;No;Yes;Yes;Debit;128,765;Yes;107,60981;-6,91474;6704,1
280;2;Bandung;High End;No;No;No;No;No;No;Debit;90,675;Yes;107,60981;-6,91474;7367,1
281;2;Bandung;Mid End;No;Yes;No;No;No;No;Credit;63,765;Yes;107,60981;-6,91474;3848
282;7;Jakarta;High End;No;No;Yes;No;Yes;Yes;Debit;127,465;Yes;106,81667;-6,20000;3329,3
283;41;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;148,85;Yes;106,81667;-6,20000;3949,4
284;2;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;105,235;Yes;106,81667;-6,20000;4592,9
285;13;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;96,59;Yes;106,81667;-6,20000;3893,5
286;11;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;116,61;Yes;106,81667;-6,20000;2862,6
287;17;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;130,585;Yes;106,81667;-6,20000;7160,4
288;25;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;117,52;Yes;106,81667;-6,20000;7541,3
289;3;Jakarta;Mid End;No;Yes;Yes;No;No;No;Digital Wallet;72,995;Yes;106,81667;-6,20000;3300,7
290;4;Jakarta;High End;Yes;No;Yes;Yes;No;Yes;Debit;122,72;Yes;106,81667;-6,20000;5523,7
291;37;Jakarta;High End;No;No;Yes;No;No;No;Credit;102,635;Yes;106,81667;-6,20000;5176,6
292;19;Jakarta;Mid End;No;No;No;No;Yes;Yes;Credit;58,305;Yes;106,81667;-6,20000;6736,6
293;39;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;137,345;Yes;106,81667;-6,20000;6093,1
294;7;Jakarta;High End;No;No;Yes;No;No;No;Digital Wallet;97,045;Yes;106,81667;-6,20000;4330,3
295;14;Jakarta;Mid End;Yes;No;No;No;Yes;No;Debit;84,11;Yes;106,81667;-6,20000;5263,7
296;11;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Debit;135,265;Yes;106,81667;-6,20000;5918,9
297;1;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;46,215;Yes;106,81667;-6,20000;5145,4
298;2;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,695;Yes;106,81667;-6,20000;3138,2
299;13;Jakarta;High End;No;No;Yes;No;Yes;Yes;Digital Wallet;125,645;Yes;106,81667;-6,20000;6883,5
300;3;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;104,52;Yes;106,81667;-6,20000;4984,2
301;1;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;40,755;Yes;106,81667;-6,20000;4686,5
302;12;Jakarta;High End;No;Yes;No;No;Yes;No;Debit;116,675;Yes;106,81667;-6,20000;7372,3
303;60;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;122,72;Yes;106,81667;-6,20000;6487
304;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;25,805;Yes;106,81667;-6,20000;5036,2
305;6;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;142,87;Yes;106,81667;-6,20000;7475
306;15;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;131,755;Yes;106,81667;-6,20000;3932,5
307;21;Jakarta;Mid End;No;No;Yes;No;Yes;No;Debit;78,065;Yes;106,81667;-6,20000;6130,8
308;1;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;78,195;Yes;106,81667;-6,20000;5994,3
309;7;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;117,585;Yes;106,81667;-6,20000;6962,8
310;53;Jakarta;High End;No;Yes;No;No;Yes;Yes;Debit;122,525;Yes;106,81667;-6,20000;7038,2
311;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,37;Yes;106,81667;-6,20000;3312,4
312;1;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;104,325;Yes;106,81667;-6,20000;3252,6
313;17;Jakarta;High End;No;No;No;No;No;No;Pulsa;89,7;Yes;106,81667;-6,20000;4378,4
314;11;Jakarta;Mid End;No;No;No;Yes;No;Yes;Pulsa;86,255;Yes;106,81667;-6,20000;3718
315;19;Jakarta;High End;No;No;No;No;No;Yes;Debit;111,8;Yes;106,81667;-6,20000;6314,1
316;3;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;104,39;Yes;106,81667;-6,20000;4175,6
317;24;Jakarta;High End;No;Yes;No;No;Yes;No;Credit;117,715;Yes;106,81667;-6,20000;7705,1
318;2;Jakarta;High End;No;No;No;No;No;No;Pulsa;98,67;Yes;106,81667;-6,20000;2731,3
319;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;59,605;Yes;106,81667;-6,20000;4817,8
320;16;Jakarta;Mid End;No;No;No;Yes;Yes;Yes;Pulsa;64,935;Yes;106,81667;-6,20000;6292
321;34;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;101,79;Yes;106,81667;-6,20000;3610,1
322;3;Jakarta;High End;No;No;No;No;No;No;Pulsa;100,035;Yes;106,81667;-6,20000;5756,4
323;16;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;124,995;Yes;106,81667;-6,20000;7686,9
324;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,89;Yes;106,81667;-6,20000;5938,4
325;15;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;25,22;Yes;106,81667;-6,20000;6992,7
326;11;Jakarta;High End;No;No;No;Yes;Yes;No;Pulsa;117,195;Yes;106,81667;-6,20000;6825
327;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;58,565;Yes;106,81667;-6,20000;5322,2
328;1;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;98,54;Yes;106,81667;-6,20000;5122
329;7;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;103,09;Yes;106,81667;-6,20000;4979
330;2;Jakarta;Mid End;No;No;No;Yes;No;No;Pulsa;40,17;Yes;106,81667;-6,20000;3718
331;46;Jakarta;High End;No;Yes;No;No;Yes;Yes;Credit;123,825;Yes;106,81667;-6,20000;4134
332;68;Jakarta;High End;No;Yes;No;No;No;Yes;Debit;116,48;Yes;106,81667;-6,20000;7346,3
333;59;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;143,195;Yes;106,81667;-6,20000;5981,3
334;7;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;116,35;Yes;106,81667;-6,20000;4000,1
335;8;Jakarta;High End;Yes;No;No;No;No;No;Pulsa;97,5;Yes;106,81667;-6,20000;3363,1
336;6;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,175;Yes;106,81667;-6,20000;2713,1
337;11;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,265;Yes;106,81667;-6,20000;4160
338;15;Jakarta;High End;No;No;No;No;No;Yes;Debit;111,28;Yes;106,81667;-6,20000;6475,3
339;70;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;150,215;Yes;106,81667;-6,20000;6289,4
340;16;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;112,58;Yes;106,81667;-6,20000;3260,4
341;18;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;110,76;Yes;106,81667;-6,20000;4323,8
342;34;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;126,945;Yes;106,81667;-6,20000;5172,7
343;47;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;142,415;Yes;106,81667;-6,20000;7621,9
344;39;Jakarta;High End;No;Yes;Yes;Yes;No;No;Pulsa;116,415;Yes;106,81667;-6,20000;5003,7
345;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,285;Yes;106,81667;-6,20000;7393,1
346;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,455;Yes;106,81667;-6,20000;5372,9
347;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,025;Yes;106,81667;-6,20000;5682,3
348;59;Jakarta;High End;No;No;Yes;No;Yes;Yes;Debit;129,35;Yes;106,81667;-6,20000;7927,4
349;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;32,76;Yes;106,81667;-6,20000;7394,4
350;2;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;58,5;Yes;106,81667;-6,20000;7415,2
351;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,195;Yes;106,81667;-6,20000;5333,9
352;66;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;136,5;Yes;106,81667;-6,20000;7439,9
353;3;Jakarta;Mid End;No;No;No;No;Yes;No;Credit;71,11;Yes;106,81667;-6,20000;4335,5
354;14;Jakarta;High End;No;No;Yes;No;No;Yes;Pulsa;113,425;Yes;106,81667;-6,20000;6221,8
355;10;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;103,935;Yes;106,81667;-6,20000;7332
356;18;Jakarta;High End;No;No;No;Yes;Yes;No;Pulsa;114,855;Yes;106,81667;-6,20000;7445,1
357;9;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,175;Yes;106,81667;-6,20000;3760,9
358;13;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,565;Yes;106,81667;-6,20000;2899
359;4;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;101,985;Yes;106,81667;-6,20000;6562,4
360;4;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,26;Yes;106,81667;-6,20000;6622,2
361;59;Jakarta;Mid End;No;Yes;No;No;No;Yes;Debit;53,365;Yes;106,81667;-6,20000;5621,2
362;10;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;111,28;Yes;106,81667;-6,20000;6689,8
363;1;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;102,96;Yes;106,81667;-6,20000;5671,9
364;5;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Digital Wallet;91;Yes;106,81667;-6,20000;3474,9
365;1;Jakarta;Mid End;No;No;No;No;No;No;Debit;64,935;Yes;106,81667;-6,20000;2653,3
366;22;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,025;Yes;106,81667;-6,20000;2806,7
367;34;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;122,525;Yes;106,81667;-6,20000;4379,7
368;41;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;94,9;Yes;106,81667;-6,20000;2653,3
369;64;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;130,065;Yes;106,81667;-6,20000;7087,6
370;4;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;129,74;Yes;106,81667;-6,20000;2948,4
371;18;Jakarta;Mid End;No;No;No;No;No;Yes;Pulsa;45,5;Yes;106,81667;-6,20000;3443,7
372;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;98,8;Yes;106,81667;-6,20000;3337,1
373;2;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;122,005;Yes;106,81667;-6,20000;5450,9
374;15;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;109,59;Yes;106,81667;-6,20000;5203,9
375;9;Jakarta;High End;No;No;No;No;No;Yes;Credit;109,72;Yes;106,81667;-6,20000;7468,5
376;15;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;131,43;Yes;106,81667;-6,20000;2671,5
377;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;65,585;Yes;106,81667;-6,20000;3806,4
378;12;Jakarta;High End;No;No;No;Yes;Yes;Yes;Digital Wallet;129,935;Yes;106,81667;-6,20000;7277,4
379;2;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;118,82;Yes;106,81667;-6,20000;6630
380;5;Jakarta;High End;No;No;Yes;No;No;No;Credit;98,215;Yes;106,81667;-6,20000;5236,4
381;4;Jakarta;High End;No;No;No;Yes;No;No;Credit;105,04;Yes;106,81667;-6,20000;7066,8
382;16;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;130;Yes;106,81667;-6,20000;4932,2
383;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Pulsa;26,715;Yes;106,81667;-6,20000;7326,8
384;5;Jakarta;High End;No;Yes;Yes;No;No;No;Pulsa;110,89;Yes;106,81667;-6,20000;2943,2
385;4;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,52;Yes;106,81667;-6,20000;5842,2
386;37;Jakarta;High End;No;No;No;Yes;Yes;Yes;Debit;128,44;Yes;106,81667;-6,20000;3985,8
387;13;Jakarta;High End;No;No;No;No;No;No;Credit;96,72;Yes;106,81667;-6,20000;4793,1
388;24;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;128,375;Yes;106,81667;-6,20000;5220,8
389;61;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Pulsa;137,8;Yes;106,81667;-6,20000;5634,2
390;41;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;136,11;Yes;106,81667;-6,20000;4310,8
391;22;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;125,71;Yes;106,81667;-6,20000;5795,4
392;2;Jakarta;Mid End;No;Yes;No;Yes;No;No;Credit;71,565;Yes;106,81667;-6,20000;7611,5
393;19;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;114,66;Yes;106,81667;-6,20000;7387,9
394;8;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,675;Yes;106,81667;-6,20000;2921,1
395;15;Jakarta;High End;No;No;No;No;No;No;Pulsa;98,345;Yes;106,81667;-6,20000;2728,7
396;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;97,11;Yes;106,81667;-6,20000;4352,4
397;17;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;99,645;Yes;106,81667;-6,20000;4136,6
398;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;33,54;Yes;106,81667;-6,20000;5049,2
399;2;Jakarta;Mid End;Yes;Yes;No;No;No;Yes;Pulsa;55,38;Yes;106,81667;-6,20000;6042,4
400;29;Jakarta;Mid End;Yes;Yes;Yes;No;No;Yes;Debit;89,505;Yes;106,81667;-6,20000;7083,7
401;2;Jakarta;High End;No;No;Yes;Yes;No;Yes;Credit;117;Yes;106,81667;-6,20000;5072,6
402;14;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;97,955;Yes;106,81667;-6,20000;6493,5
403;8;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;131,105;Yes;106,81667;-6,20000;5003,7
404;5;Bandung;High End;No;No;No;No;No;No;Pulsa;90,935;Yes;107,60981;-6,91474;3859,7
405;63;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;139,75;Yes;107,60981;-6,91474;7987,2
406;1;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,605;Yes;107,60981;-6,91474;7709
407;53;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Debit;137,93;Yes;107,60981;-6,91474;5812,3
408;1;Bandung;High End;No;Yes;No;Yes;Yes;No;Pulsa;119,21;Yes;107,60981;-6,91474;5614,7
409;16;Bandung;High End;No;Yes;Yes;No;No;Yes;Credit;124,28;Yes;107,60981;-6,91474;7689,5
410;1;Bandung;High End;No;No;No;No;No;No;Pulsa;97,435;Yes;107,60981;-6,91474;3368,3
411;10;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;123,955;Yes;107,60981;-6,91474;6958,9
412;3;Bandung;Mid End;No;No;No;No;No;No;Pulsa;58,5;Yes;107,60981;-6,91474;5388,5
413;66;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;129,35;Yes;107,60981;-6,91474;5201,3
414;17;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Debit;128,18;Yes;107,60981;-6,91474;6708
415;7;Bandung;Mid End;No;No;No;Yes;Yes;No;Digital Wallet;77,35;Yes;107,60981;-6,91474;6059,3
416;12;Bandung;High End;No;No;No;No;No;Yes;Pulsa;104,585;Yes;107,60981;-6,91474;6986,2
417;42;Bandung;High End;No;No;No;No;Yes;No;Credit;101,335;Yes;107,60981;-6,91474;7014,8
418;2;Bandung;High End;No;Yes;No;No;No;No;Pulsa;97,11;Yes;107,60981;-6,91474;3643,9
419;1;Bandung;High End;No;No;Yes;No;Yes;No;Pulsa;115,44;Yes;107,60981;-6,91474;4037,8
420;30;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;117,325;Yes;107,60981;-6,91474;7350,2
421;15;Bandung;Mid End;Yes;No;No;No;No;Yes;Debit;84,045;Yes;107,60981;-6,91474;6214
422;13;Bandung;High End;No;Yes;No;Yes;No;Yes;Debit;115,765;Yes;107,60981;-6,91474;5019,3
423;67;Bandung;High End;No;Yes;Yes;No;No;No;Pulsa;113,62;Yes;107,60981;-6,91474;5747,3
424;23;Bandung;High End;No;Yes;No;No;Yes;Yes;Pulsa;123,175;Yes;107,60981;-6,91474;3562
425;35;Bandung;High End;No;No;No;No;Yes;No;Pulsa;112,385;Yes;107,60981;-6,91474;7636,2
426;56;Bandung;High End;No;Yes;No;No;Yes;Yes;Pulsa;127,725;Yes;107,60981;-6,91474;6351,8
427;9;Bandung;High End;No;No;Yes;No;No;No;Debit;98,475;Yes;107,60981;-6,91474;6636,5
428;17;Bandung;High End;Yes;No;Yes;No;No;No;Debit;110,955;Yes;107,60981;-6,91474;4171,7
429;48;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Credit;137,93;Yes;107,60981;-6,91474;7667,4
430;17;Bandung;Mid End;No;No;No;No;No;No;Pulsa;58,565;Yes;107,60981;-6,91474;4936,1
431;34;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Digital Wallet;142,74;Yes;107,60981;-6,91474;4433
432;42;Bandung;High End;No;No;No;No;Yes;No;Pulsa;110,045;Yes;107,60981;-6,91474;6332,3
433;11;Bandung;High End;No;No;No;No;Yes;No;Debit;103,35;Yes;107,60981;-6,91474;4509,7
434;1;Bandung;High End;No;No;No;No;No;Yes;Digital Wallet;111,54;Yes;107,60981;-6,91474;3705
435;1;Bandung;High End;No;No;No;No;Yes;No;Pulsa;102,83;Yes;107,60981;-6,91474;6501,3
436;3;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;57,59;Yes;106,81667;-6,20000;6373,9
437;50;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Credit;137,735;Yes;106,81667;-6,20000;7196,8
438;5;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,675;Yes;106,81667;-6,20000;5154,5
439;51;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;123,045;Yes;106,81667;-6,20000;6171,1
440;46;Jakarta;High End;No;No;No;No;Yes;Yes;Debit;124,865;Yes;106,81667;-6,20000;3525,6
441;1;Jakarta;Mid End;No;No;Yes;No;No;No;Digital Wallet;65,195;Yes;106,81667;-6,20000;4469,4
442;41;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;147,68;Yes;106,81667;-6,20000;6451,9
443;29;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;102,57;Yes;106,81667;-6,20000;4223,7
444;26;Jakarta;Mid End;No;Yes;No;Yes;No;No;Pulsa;78,065;Yes;106,81667;-6,20000;2650,7
445;1;Jakarta;Mid End;No;No;No;No;Yes;No;Pulsa;45,11;Yes;106,81667;-6,20000;5818,8
446;3;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;110,89;Yes;106,81667;-6,20000;6414,2
447;66;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Credit;133,185;Yes;106,81667;-6,20000;6094,4
448;21;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Debit;135,72;Yes;106,81667;-6,20000;7241
449;1;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;129,675;Yes;106,81667;-6,20000;5478,2
450;4;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;96,72;Yes;106,81667;-6,20000;4722,9
451;9;Jakarta;High End;Yes;No;No;No;No;No;Credit;96,525;Yes;106,81667;-6,20000;7010,9
452;1;Jakarta;Mid End;No;No;No;No;Yes;No;Pulsa;77,805;Yes;106,81667;-6,20000;5222,1
453;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,48;Yes;106,81667;-6,20000;4469,4
454;9;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;59,02;Yes;106,81667;-6,20000;6536,4
455;1;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;25,35;Yes;106,81667;-6,20000;6774,3
456;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,87;Yes;106,81667;-6,20000;4353,7
457;2;Jakarta;High End;No;Yes;No;No;Yes;No;Debit;113,295;Yes;106,81667;-6,20000;5393,7
458;3;Jakarta;High End;No;No;No;No;No;Yes;Debit;110,175;Yes;106,81667;-6,20000;2618,2
459;14;Jakarta;High End;No;No;No;Yes;Yes;No;Pulsa;116,935;Yes;106,81667;-6,20000;7101,9
460;41;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;147,16;Yes;106,81667;-6,20000;4394
461;13;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;117,65;Yes;106,81667;-6,20000;7012,2
462;2;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;102,7;Yes;106,81667;-6,20000;6810,7
463;18;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Debit;26,195;Yes;106,81667;-6,20000;6410,3
464;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;93,145;Yes;106,81667;-6,20000;3090,1
465;4;Jakarta;Low End;No internet service;No internet service;No internet service;No;No internet service;No internet service;Digital Wallet;26,455;Yes;106,81667;-6,20000;7779,2
466;38;Jakarta;High End;No;Yes;Yes;Yes;No;No;Credit;109,525;Yes;106,81667;-6,20000;3750,5
